Date,Currency_Code,Impact,Actual,Previous,Actual_Val,Forecast_Val,Previous_Val
2021-06-15T12:30:00.000Z,USD,high,1,0,0.8%,0.7%,0.6%
2021-06-15T12:30:00.000Z,CAD,low,1,0,16.9%,13.7%,14.3%
2021-06-15T12:30:00.000Z,CAD,low,0,1,3.1%,,1.6%
2021-06-15T12:55:00.000Z,USD,low,0,0,,,
2021-06-15T12:55:00.000Z,USD,low,0,0,16.4%,,14.5%
2021-06-15T13:15:00.000Z,USD,low,1,-1,75.2%,75.0%,74.9%
2021-06-15T13:15:00.000Z,USD,low,-1,-1,18.3%,28.0%,23.0%
2021-06-15T13:15:00.000Z,USD,med,-1,1,16.3%,21.0%,16.5%
2021-06-15T13:15:00.000Z,USD,med,1,-1,0.8%,0.6%,0.7%
2021-06-15T13:15:00.000Z,USD,low,1,-1,0.9%,0.3%,0.4%
2021-06-15T14:00:00.000Z,USD,med,-1,-1,-0.2%,-0.1%,0.3%
2021-06-15T14:00:00.000Z,USD,med,-1,0,81.0,83.0,83.0
2021-06-15T14:30:00.000Z,USD,low,0,0,,,
2021-06-15T15:00:00.000Z,NZD,low,0,0,-1.3%,,-0.9%
2021-06-15T15:30:00.000Z,USD,low,0,0,,,
2021-06-15T15:30:00.000Z,USD,low,0,0,,,
2021-06-15T15:30:00.000Z,USD,low,0,0,0.07%,,0.06%
2021-06-15T15:30:00.000Z,USD,low,0,0,0.02%,,0.01%
2021-06-15T17:00:00.000Z,USD,low,0,0,2.12%,,2.14%
2021-06-15T20:00:00.000Z,USD,med,0,0,49.6B,,118.9B
2021-06-15T20:00:00.000Z,USD,med,0,1,100.7B,,262.2B
2021-06-15T20:00:00.000Z,USD,med,0,1,101.2B,,146.4B
2021-06-15T20:30:00.000Z,USD,med,0,0,-8.54M,,-2.11M
2021-06-15T22:45:00.000Z,NZD,med,-1,1,-2.9B,-2.0B,-2.7B
2021-06-15T23:50:00.000Z,JPY,med,-1,0,6.5%,7.6%,-2.0%
2021-06-15T23:50:00.000Z,JPY,med,-1,0,0.6%,2.5%,3.7%
2021-06-15T23:50:00.000Z,JPY,low,0,0,27.9%,,12.8%
2021-06-15T23:50:00.000Z,JPY,med,0,0,49.6%,,38.0%
2021-06-15T23:50:00.000Z,JPY,high,-1,-1,-187.1B,-78.0B,255.3B
2021-06-16,CHF,med,0,0,,,
2021-06-16T01:00:00.000Z,AUD,low,-1,-1,-0.06%,0.3%,0.2%
2021-06-16T06:00:00.000Z,GBP,low,1,0,0.8%,0.2%,0.3%
2021-06-16T06:00:00.000Z,GBP,low,1,1,4.6%,4.4%,3.9%
2021-06-16T06:00:00.000Z,GBP,low,0,1,10.7%,,9.9%
2021-06-16T06:00:00.000Z,GBP,low,0,0,1.1%,,1.2%
2021-06-16T06:00:00.000Z,GBP,low,1,0,0.5%,0.3%,0.4%
2021-06-16T06:00:00.000Z,GBP,med,1,0,2.0%,1.4%,1.3%
2021-06-16T06:00:00.000Z,GBP,med,1,0,0.6%,0.3%,0.6%
2021-06-16T06:00:00.000Z,GBP,high,1,0,2.1%,1.8%,1.5%
2021-06-16T06:00:00.000Z,GBP,low,1,0,2.7%,2.6%,2.5%
2021-06-16T06:00:00.000Z,GBP,low,1,0,0.4%,0.3%,0.5%
2021-06-16T06:00:00.000Z,GBP,low,-1,0,0.3%,0.4%,1.4%
2021-06-16T06:00:00.000Z,GBP,low,-1,0,3.3%,3.5%,2.9%
2021-06-16T07:00:00.000Z,CNY,med,0,0,5.0%,5.0%,5.1%
2021-06-16T07:00:00.000Z,CNY,med,-1,0,12.4%,14.5%,17.7%
2021-06-16T07:00:00.000Z,CNY,med,1,0,8.8%,8.5%,9.8%
2021-06-16T07:00:00.000Z,CNY,med,-1,0,15.4%,16.8%,19.9%
2021-06-16T07:00:00.000Z,CNY,med,0,0,,,
2021-06-16T09:00:00.000Z,EUR,low,-1,-1,1.5%,3.8%,3.0%
2021-06-16T09:00:00.000Z,EUR,low,-1,0,2.2%,4.6%,3.5%
2021-06-16T09:40:00.000Z,EUR,low,0,0,-0.19%,,-0.09%
2021-06-16T11:00:00.000Z,USD,low,0,0,4.2%,,-3.1%
2021-06-16T11:00:00.000Z,USD,low,0,0,3.11%,,3.15%
2021-06-16T12:30:00.000Z,CAD,med,1,0,2.8%,2.5%,2.3%
2021-06-16T12:30:00.000Z,CAD,med,0,0,0.5%,0.5%,0.5%
2021-06-16T12:30:00.000Z,CAD,high,0,0,3.6%,3.6%,3.4%
2021-06-16T12:30:00.000Z,USD,med,-1,-1,1.57M,1.62M,1.57M
2021-06-16T12:30:00.000Z,USD,med,-1,-1,1.68M,1.75M,1.76M
2021-06-16T12:30:00.000Z,USD,med,1,-1,3.6%,2.5%,-9.5%
2021-06-16T12:30:00.000Z,USD,med,-1,-1,-3.0%,0.9%,0.3%
2021-06-16T12:30:00.000Z,USD,med,1,1,11.3%,10.7%,10.6%
2021-06-16T12:30:00.000Z,USD,med,1,0,17.4%,15.2%,14.4%
2021-06-16T12:30:00.000Z,USD,med,1,1,1.1%,0.8%,0.7%
2021-06-16T12:30:00.000Z,USD,med,1,1,2.2%,0.7%,0.8%
2021-06-16T12:30:00.000Z,CAD,low,1,1,0.4%,-0.8%,2.8%
2021-06-16T14:30:00.000Z,USD,low,0,0,-0.52M,,0.57M
2021-06-16T14:30:00.000Z,USD,med,0,0,1.95M,,7.05M
2021-06-16T14:30:00.000Z,USD,low,0,0,0.41M,,0.33M
2021-06-16T14:30:00.000Z,USD,low,0,0,-2.15M,,0.17M
2021-06-16T14:30:00.000Z,USD,low,0,0,-0.85M,,0.62M
2021-06-16T14:30:00.000Z,USD,med,0,0,-7.36M,,-5.24M
2021-06-16T14:30:00.000Z,USD,low,0,0,-1.02M,,4.41M
2021-06-16T14:30:00.000Z,USD,low,0,0,0.5M,,-0.14M
2021-06-16T14:30:00.000Z,USD,low,0,0,0.14M,,0.11M
2021-06-16T15:30:00.000Z,USD,low,0,0,,,
2021-06-16T15:30:00.000Z,USD,low,0,0,,,
2021-06-16T18:00:00.000Z,USD,high,0,0,,,
2021-06-16T18:00:00.000Z,USD,high,0,0,0.25%,0.25%,0.25%
2021-06-16T18:30:00.000Z,USD,high,0,0,,,
2021-06-16T22:45:00.000Z,NZD,med,1,1,2.4%,0.6%,-0.9%
2021-06-16T22:45:00.000Z,NZD,med,1,0,1.6%,0.3%,-1.0%
2021-06-16T23:00:00.000Z,JPY,low,1,0,22.0,18.0,21.0
2021-06-16T23:50:00.000Z,JPY,low,0,1,-33.2B,,94.5B
2021-06-16T23:50:00.000Z,JPY,low,0,-1,410.6B,,665.9B
2021-06-17T00:10:00.000Z,AUD,med,0,0,,,
2021-06-17T01:30:00.000Z,CNY,med,-1,0,4.9%,5.1%,4.8%
2021-06-17T01:30:00.000Z,AUD,med,-1,1,17.7k,20.0k,-64.4k
2021-06-17T01:30:00.000Z,AUD,low,-1,-1,66.2%,66.3%,66.0%
2021-06-17T01:30:00.000Z,AUD,med,1,-1,97.5k,20.0k,33.8k
2021-06-17T01:30:00.000Z,AUD,med,1,0,5.1%,5.5%,5.5%
2021-06-17T01:30:00.000Z,AUD,med,1,-1,115.2k,40.0k,-30.6k
2021-06-17T01:30:00.000Z,AUD,low,0,0,,,
2021-06-17T06:00:00.000Z,CHF,med,1,0,4.3B,2.9B,3.3B
2021-06-17T07:30:00.000Z,CHF,med,0,0,-0.75%,-0.75%,-0.75%
2021-06-17T08:30:00.000Z,CHF,med,0,0,,,
2021-06-17T09:00:00.000Z,EUR,low,0,0,0.3%,0.3%,0.6%
2021-06-17T09:00:00.000Z,EUR,med,1,0,1.0%,0.9%,0.7%
2021-06-17T09:00:00.000Z,EUR,med,0,0,2.0%,2.0%,1.6%
2021-06-17T09:00:00.000Z,EUR,med,1,1,42.3%,40.0%,18.3%
2021-06-17T09:00:00.000Z,EUR,low,0,0,-0.3%,,-0.19%
2021-06-17T09:00:00.000Z,EUR,low,0,0,-0.51%,,-0.53%
2021-06-17T12:30:00.000Z,CAD,med,-1,-1,101.6k,250.0k,351.3k
2021-06-17T12:30:00.000Z,CAD,low,0,1,9.95B,,3.25B
2021-06-17T12:30:00.000Z,CAD,low,0,-1,18.63B,,21.22B
2021-06-17T12:30:00.000Z,USD,med,1,0,30.7,30.0,31.5
2021-06-17T12:30:00.000Z,USD,low,1,1,"3,518.0k","3,400.0k","3,499.0k"
2021-06-17T12:30:00.000Z,USD,med,1,1,395.0k,383.25k,402.5k
2021-06-17T12:30:00.000Z,USD,med,1,-1,412.0k,367.0k,376.0k
2021-06-17T14:00:00.000Z,USD,low,0,-1,1.3%,1.3%,1.6%
2021-06-17T14:00:00.000Z,USD,med,0,0,,,
2021-06-17T14:30:00.000Z,USD,low,-1,0,16.0Bcf,100.0Bcf,98.0Bcf
2021-06-17T14:30:00.000Z,USD,low,0,0,,,
2021-06-17T15:30:00.000Z,USD,low,0,0,0.04%,,0.02%
2021-06-17T15:30:00.000Z,USD,low,0,0,0.05%,,0.01%
2021-06-17T17:00:00.000Z,USD,low,0,0,-1.42%,,-1.63%
2021-06-17T23:30:00.000Z,JPY,low,-1,-1,-0.2%,0.4%,0.3%
2021-06-17T23:30:00.000Z,JPY,high,1,0,-0.1%,-0.3%,-0.4%
2021-06-17T23:30:00.000Z,JPY,med,1,0,0.1%,0.0%,-0.1%
2021-06-17T23:30:00.000Z,JPY,low,1,0,0.3%,0.1%,-0.4%
2021-06-18T03:00:00.000Z,JPY,high,0,0,-0.1%,-0.1%,-0.1%
2021-06-18T06:00:00.000Z,EUR,low,1,0,7.2%,6.2%,5.2%
2021-06-18T06:00:00.000Z,EUR,med,1,0,1.5%,0.5%,0.8%
2021-06-18T06:00:00.000Z,GBP,med,-1,0,-1.4%,2.1%,9.2%
2021-06-18T06:00:00.000Z,GBP,med,-1,0,24.6%,29.7%,42.4%
2021-06-18T06:00:00.000Z,GBP,low,-1,1,-2.1%,2.3%,9.0%
2021-06-18T06:00:00.000Z,GBP,low,-1,0,21.7%,28.1%,37.7%
2021-06-18T08:00:00.000Z,EUR,low,1,0,31.4B,18.5B,31.0B
2021-06-18T12:30:00.000Z,CAD,med,1,0,1.4%,0.6%,1.9%
2021-06-18T12:30:00.000Z,CAD,med,1,0,11.3%,8.5%,9.9%
2021-06-18T14:30:00.000Z,USD,low,0,0,,,
2021-06-18T17:00:00.000Z,USD,low,0,0,470.0,,461.0
2021-06-18T17:00:00.000Z,USD,low,0,0,373.0,,365.0
2021-06-20,EUR,med,0,0,,,
2021-06-21T01:30:00.000Z,CNY,high,0,0,3.85%,3.85%,3.85%
2021-06-21T01:30:00.000Z,CNY,med,0,0,4.65%,4.65%,4.65%
2021-06-21T01:30:00.000Z,AUD,med,-1,0,0.1%,0.5%,1.1%
2021-06-21T10:00:00.000Z,EUR,low,0,0,,,
2021-06-21T12:30:00.000Z,USD,med,1,-1,0.29,0.15,0.24
2021-06-21T13:00:00.000Z,EUR,low,0,0,-0.65%,,-0.66%
2021-06-21T13:00:00.000Z,EUR,low,0,0,-0.65%,,-0.65%
2021-06-21T13:00:00.000Z,EUR,low,0,0,-0.65%,,-0.65%
2021-06-21T14:15:00.000Z,EUR,med,0,0,,,
2021-06-21T14:30:00.000Z,USD,low,0,0,,,
2021-06-21T15:30:00.000Z,USD,low,0,0,0.06%,,0.04%
2021-06-21T15:30:00.000Z,USD,low,0,0,0.05%,,0.03%
2021-06-21T19:00:00.000Z,USD,med,0,0,,,
2021-06-21T21:00:00.000Z,NZD,low,-1,0,107.1,109.0,105.2
2021-06-22T03:00:00.000Z,NZD,low,-1,1,27.2%,65.0%,87.4%
2021-06-22T06:00:00.000Z,GBP,low,-1,-1,-24.3B,-28.4B,-31.7B
2021-06-22T07:00:00.000Z,CHF,med,1,0,16.0B,5.1B,-3.0B
2021-06-22T10:00:00.000Z,GBP,med,-1,0,19.0,25.0,17.0
2021-06-22T12:55:00.000Z,USD,low,0,0,17.6%,,16.4%
2021-06-22T12:55:00.000Z,USD,low,0,0,,,
2021-06-22T13:30:00.000Z,EUR,low,0,0,,,
2021-06-22T14:00:00.000Z,EUR,med,-1,0,-3.3,-3.0,-5.1
2021-06-22T14:00:00.000Z,USD,low,1,0,22.0,16.0,18.0
2021-06-22T14:00:00.000Z,USD,med,1,0,-0.9%,-1.0%,-2.7%
2021-06-22T14:00:00.000Z,USD,med,1,0,5.8M,5.7M,5.85M
2021-06-22T14:00:00.000Z,EUR,low,0,0,,,
2021-06-22T14:30:00.000Z,USD,low,0,0,,,
2021-06-22T15:00:00.000Z,USD,med,0,0,,,
2021-06-22T15:30:00.000Z,USD,low,0,0,,,
2021-06-22T15:30:00.000Z,USD,low,0,0,,,
2021-06-22T15:30:00.000Z,USD,low,0,0,0.04%,,0.02%
2021-06-22T17:00:00.000Z,USD,low,0,0,0.25%,,0.15%
2021-06-22T17:30:00.000Z,EUR,low,0,0,,,
2021-06-22T18:00:00.000Z,USD,med,0,0,,,
2021-06-22T20:30:00.000Z,USD,med,0,0,-7.2M,,-8.54M
2021-06-22T23:00:00.000Z,AUD,low,-1,0,56.1,59.0,58.0
2021-06-22T23:00:00.000Z,AUD,med,-1,0,56.0,59.0,58.0
2021-06-22T23:00:00.000Z,AUD,med,-1,0,58.4,61.0,60.4
2021-06-22T23:50:00.000Z,JPY,med,0,0,,,
2021-06-23T00:30:00.000Z,JPY,med,-1,0,51.5,53.1,53.0
2021-06-23T00:30:00.000Z,JPY,low,-1,0,47.8,49.0,48.8
2021-06-23T00:30:00.000Z,JPY,med,1,0,47.2,47.0,46.5
2021-06-23T03:15:00.000Z,AUD,low,0,0,,,
2021-06-23T05:00:00.000Z,JPY,low,-1,-1,95.3,95.5,93.0
2021-06-23T05:00:00.000Z,JPY,low,1,-1,103.8,103.0,102.5
2021-06-23T07:15:00.000Z,EUR,low,-1,0,57.1,58.7,57.0
2021-06-23T07:15:00.000Z,EUR,low,-1,0,57.4,58.7,56.6
2021-06-23T07:15:00.000Z,EUR,low,1,0,58.6,58.5,59.4
2021-06-23T07:30:00.000Z,EUR,low,1,0,60.4,56.9,56.2
2021-06-23T07:30:00.000Z,EUR,med,1,0,58.1,54.7,52.8
2021-06-23T07:30:00.000Z,EUR,med,1,0,64.9,63.8,64.4
2021-06-23T07:30:00.000Z,EUR,low,0,0,,,
2021-06-23T08:00:00.000Z,EUR,low,1,0,59.2,58.9,57.1
2021-06-23T08:00:00.000Z,EUR,med,1,0,63.1,62.2,63.1
2021-06-23T08:00:00.000Z,EUR,med,1,0,58.0,57.6,55.2
2021-06-23T08:00:00.000Z,EUR,med,0,0,,,
2021-06-23T08:30:00.000Z,GBP,med,-1,0,61.7,62.5,62.9
2021-06-23T08:30:00.000Z,GBP,med,-1,0,64.2,64.5,65.6
2021-06-23T08:30:00.000Z,GBP,low,-1,0,61.7,62.7,62.9
2021-06-23T11:00:00.000Z,USD,low,0,0,2.1%,,4.2%
2021-06-23T11:00:00.000Z,USD,low,0,0,3.18%,,3.11%
2021-06-23T12:30:00.000Z,CAD,low,-1,0,-7.2%,-5.4%,4.3%
2021-06-23T12:30:00.000Z,CAD,low,1,1,56.7%,19.0%,23.7%
2021-06-23T12:30:00.000Z,CAD,med,-1,0,-5.7%,-5.1%,3.6%
2021-06-23T12:30:00.000Z,USD,med,-1,1,-195.7B,-193.0B,-188.5B
2021-06-23T13:10:00.000Z,USD,med,0,0,,,
2021-06-23T13:45:00.000Z,USD,med,1,0,62.6,61.0,62.1
2021-06-23T13:45:00.000Z,USD,med,-1,0,64.8,69.0,70.4
2021-06-23T13:45:00.000Z,USD,med,-1,0,63.9,67.0,68.7
2021-06-23T14:00:00.000Z,USD,med,-1,-1,-5.9%,-2.1%,-5.9%
2021-06-23T14:00:00.000Z,USD,med,-1,-1,0.77M,0.85M,0.86M
2021-06-23T14:30:00.000Z,USD,low,0,0,0.2M,,-0.52M
2021-06-23T14:30:00.000Z,USD,med,0,0,-2.93M,,1.95M
2021-06-23T14:30:00.000Z,USD,low,0,0,-0.23M,,0.41M
2021-06-23T14:30:00.000Z,USD,low,0,0,-1.83M,,-2.15M
2021-06-23T14:30:00.000Z,USD,low,0,0,0.43M,,-0.85M
2021-06-23T14:30:00.000Z,USD,med,0,0,-7.61M,,-7.36M
2021-06-23T14:30:00.000Z,USD,low,0,0,1.75M,,-1.02M
2021-06-23T14:30:00.000Z,USD,low,0,0,0.4M,,0.5M
2021-06-23T14:30:00.000Z,USD,low,0,0,0.06M,,0.14M
2021-06-23T14:30:00.000Z,USD,low,0,0,,,
2021-06-23T15:00:00.000Z,USD,med,0,0,,,
2021-06-23T15:30:00.000Z,USD,low,0,0,,,
2021-06-23T15:30:00.000Z,USD,low,0,0,,,
2021-06-23T15:30:00.000Z,USD,low,0,0,0.03%,,0.03%
2021-06-23T16:00:00.000Z,EUR,med,0,0,,,
2021-06-23T17:00:00.000Z,USD,low,0,0,0.9%,,0.79%
2021-06-23T23:50:00.000Z,JPY,low,0,-1,-191.5B,,-33.2B
2021-06-23T23:50:00.000Z,JPY,low,0,0,979.7B,,410.6B
2021-06-24T06:45:00.000Z,EUR,med,-1,0,107.0,110.0,107.0
2021-06-24T06:45:00.000Z,EUR,low,1,0,113.0,111.0,108.0
2021-06-24T08:00:00.000Z,EUR,med,0,0,,,
2021-06-24T08:00:00.000Z,EUR,low,1,0,99.6,97.3,95.7
2021-06-24T08:00:00.000Z,EUR,low,-1,0,104.0,104.1,102.9
2021-06-24T08:00:00.000Z,EUR,high,1,0,101.8,100.1,99.2
2021-06-24T11:00:00.000Z,GBP,high,0,0,0.1%,0.1%,0.1%
2021-06-24T11:00:00.000Z,GBP,med,0,0,0.0,0.0,0.0
2021-06-24T11:00:00.000Z,GBP,med,0,0,9.0,9.0,9.0
2021-06-24T11:00:00.000Z,GBP,med,0,0,0.0,0.0,0.0
2021-06-24T11:00:00.000Z,GBP,med,0,0,,,
2021-06-24T11:00:00.000Z,GBP,med,0,0,875.0B,875.0B,875.0B
2021-06-24T11:35:00.000Z,EUR,low,0,0,,,
2021-06-24T12:30:00.000Z,CAD,low,0,0,1.1%,,7.4%
2021-06-24T12:30:00.000Z,USD,med,0,0,4.3%,4.3%,1.9%
2021-06-24T12:30:00.000Z,USD,med,1,0,1.7%,-0.8%,-3.3%
2021-06-24T12:30:00.000Z,USD,med,0,0,6.4%,6.4%,4.3%
2021-06-24T12:30:00.000Z,USD,high,1,1,2.3%,2.0%,-1.3%
2021-06-24T12:30:00.000Z,USD,low,1,1,1.7%,0.2%,0.0%
2021-06-24T12:30:00.000Z,USD,med,-1,1,0.3%,0.6%,1.0%
2021-06-24T12:30:00.000Z,USD,med,-1,-1,-88.11B,-84.0B,-85.23B
2021-06-24T12:30:00.000Z,USD,med,1,1,1.1%,0.4%,0.8%
2021-06-24T12:30:00.000Z,USD,low,0,0,2.5%,2.5%,1.3%
2021-06-24T12:30:00.000Z,USD,low,0,0,3.7%,3.7%,1.5%
2021-06-24T12:30:00.000Z,USD,low,-1,1,"3,390.0k","3,520.0k","3,518.0k"
2021-06-24T12:30:00.000Z,USD,med,1,1,397.75k,383.0k,395.0k
2021-06-24T12:30:00.000Z,USD,med,1,1,411.0k,360.0k,412.0k
2021-06-24T12:30:00.000Z,CAD,low,1,0,1.1%,-1.1%,0.4%
2021-06-24T12:30:00.000Z,CAD,low,-1,0,1.0%,1.4%,-2.1%
2021-06-24T14:30:00.000Z,USD,low,0,0,55.0Bcf,,16.0Bcf
2021-06-24T14:30:00.000Z,USD,low,0,0,,,
2021-06-24T15:00:00.000Z,USD,low,1,0,30.0,29.0,32.0
2021-06-24T15:00:00.000Z,USD,med,0,0,,,
2021-06-24T15:30:00.000Z,USD,low,0,0,0.05%,,0.04%
2021-06-24T15:30:00.000Z,USD,low,0,0,0.05%,,0.05%
2021-06-24T17:00:00.000Z,USD,low,0,0,1.26%,,1.29%
2021-06-24T20:30:00.000Z,USD,med,0,0,,,
2021-06-24T22:45:00.000Z,NZD,low,1,1,5.4B,5.1B,4.98B
2021-06-24T22:45:00.000Z,NZD,low,1,1,5.87B,5.5B,5.37B
2021-06-24T22:45:00.000Z,NZD,med,-1,1,469.0M,500.0M,388.0M
2021-06-24T23:01:00.000Z,GBP,high,-1,0,-9.0,-7.0,-9.0
2021-06-24T23:30:00.000Z,JPY,low,1,0,0.0%,-0.1%,-0.2%
2021-06-24T23:30:00.000Z,JPY,low,1,0,0.0%,-0.2%,-0.4%
2021-06-25T06:00:00.000Z,EUR,high,1,1,-0.3,-3.0,-7.0
2021-06-25T08:00:00.000Z,EUR,low,-1,0,1.9%,3.4%,3.2%
2021-06-25T08:00:00.000Z,EUR,low,-1,0,3.9%,4.0%,3.8%
2021-06-25T08:00:00.000Z,EUR,low,-1,0,8.4%,8.8%,9.2%
2021-06-25T10:00:00.000Z,EUR,low,-1,0,"3,490.1k","3,581.8k","3,623.8k"
2021-06-25T10:00:00.000Z,EUR,med,-1,0,-133.7k,-42.0k,65.9k
2021-06-25T10:00:00.000Z,GBP,med,1,0,25.0,15.0,18.0
2021-06-25T11:00:00.000Z,GBP,low,0,0,,,
2021-06-25T12:30:00.000Z,USD,low,-1,0,3.4%,3.5%,3.1%
2021-06-25T12:30:00.000Z,USD,low,-1,0,0.5%,0.6%,0.7%
2021-06-25T12:30:00.000Z,USD,med,-1,0,3.9%,4.2%,3.6%
2021-06-25T12:30:00.000Z,USD,med,-1,0,0.4%,0.8%,0.6%
2021-06-25T12:30:00.000Z,USD,high,1,0,-2.0%,-3.0%,-13.1%
2021-06-25T12:30:00.000Z,USD,high,-1,1,0.0%,0.4%,0.5%
2021-06-25T14:00:00.000Z,USD,med,1,0,4.2%,4.0%,4.6%
2021-06-25T14:00:00.000Z,USD,high,-1,0,85.5,86.4,82.9
2021-06-25T14:00:00.000Z,USD,med,0,0,2.8%,2.8%,3.0%
2021-06-25T14:00:00.000Z,USD,med,-1,0,83.5,83.8,78.8
2021-06-25T14:00:00.000Z,USD,med,-1,0,88.6,90.6,89.4
2021-06-25T14:30:00.000Z,USD,low,0,0,,,
2021-06-25T17:00:00.000Z,USD,low,0,-1,372.0,,373.0
2021-06-25T17:00:00.000Z,USD,low,0,0,470.0,,470.0
2021-06-27,EUR,med,0,0,,,
2021-06-27T01:30:00.000Z,CNY,low,1,0,83.4%,82.0%,106.1%
2021-06-27T23:50:00.000Z,JPY,med,0,0,,,
2021-06-28T06:00:00.000Z,EUR,low,1,0,1.7%,1.2%,1.4%
2021-06-28T06:00:00.000Z,EUR,low,1,0,11.8%,11.1%,10.3%
2021-06-28T08:10:00.000Z,EUR,low,0,0,,,
2021-06-28T09:40:00.000Z,EUR,low,0,0,-0.63%,,-0.64%
2021-06-28T12:00:00.000Z,GBP,med,0,0,,,
2021-06-28T13:00:00.000Z,EUR,low,0,0,-0.65%,,-0.65%
2021-06-28T13:00:00.000Z,EUR,low,0,0,-0.65%,,-0.65%
2021-06-28T13:00:00.000Z,EUR,low,0,0,-0.65%,,-0.65%
2021-06-28T13:00:00.000Z,USD,med,0,0,,,
2021-06-28T14:00:00.000Z,EUR,med,0,0,,,
2021-06-28T14:30:00.000Z,USD,med,1,0,31.1,31.0,34.9
2021-06-28T14:30:00.000Z,USD,low,0,0,,,
2021-06-28T15:30:00.000Z,USD,low,0,0,0.06%,,0.06%
2021-06-28T15:30:00.000Z,USD,low,0,0,0.05%,,0.05%
2021-06-28T17:10:00.000Z,USD,med,0,0,,,
2021-06-28T23:30:00.000Z,JPY,med,-1,0,3.0%,2.8%,2.8%
2021-06-28T23:30:00.000Z,JPY,low,0,0,1.09,1.09,1.09
2021-06-28T23:50:00.000Z,JPY,low,-1,-1,-0.4%,1.9%,-4.5%
2021-06-28T23:50:00.000Z,JPY,med,1,-1,8.2%,8.0%,12.0%
2021-06-29T06:00:00.000Z,GBP,med,1,0,13.4%,13.3%,10.9%
2021-06-29T06:00:00.000Z,GBP,med,-1,-1,0.7%,1.0%,1.8%
2021-06-29T06:45:00.000Z,EUR,low,1,1,102.0,99.0,97.0
2021-06-29T08:00:00.000Z,GBP,low,-1,0,934.3%,"1,500.0%","34,573.0%"
2021-06-29T08:30:00.000Z,GBP,low,1,-1,6.9B,3.0B,2.9B
2021-06-29T08:30:00.000Z,GBP,med,1,0,87.5k,82.0k,86.9k
2021-06-29T08:30:00.000Z,GBP,med,1,-1,6.6B,3.4B,3.3B
2021-06-29T08:30:00.000Z,GBP,med,1,1,0.28B,0.2B,-0.38B
2021-06-29T09:00:00.000Z,EUR,med,0,0,-3.3,-3.3,-5.1
2021-06-29T09:00:00.000Z,EUR,low,1,0,17.9,14.5,11.3
2021-06-29T09:00:00.000Z,EUR,low,1,0,12.7,11.9,11.5
2021-06-29T09:00:00.000Z,EUR,med,1,0,117.9,115.9,114.5
2021-06-29T09:00:00.000Z,EUR,low,1,0,27.1,21.5,22.2
2021-06-29T10:00:00.000Z,EUR,low,1,0,8.1%,8.3%,8.0%
2021-06-29T12:00:00.000Z,EUR,low,0,0,2.1%,2.1%,2.4%
2021-06-29T12:00:00.000Z,EUR,low,0,0,0.4%,0.4%,0.3%
2021-06-29T12:00:00.000Z,EUR,low,1,0,0.4%,0.3%,0.5%
2021-06-29T12:00:00.000Z,EUR,med,0,0,2.3%,2.3%,2.5%
2021-06-29T12:55:00.000Z,USD,low,0,0,,,
2021-06-29T12:55:00.000Z,USD,low,0,0,18.2%,,17.6%
2021-06-29T13:00:00.000Z,USD,low,1,1,1.8%,0.8%,1.4%
2021-06-29T13:00:00.000Z,USD,med,1,0,2.1%,1.9%,2.2%
2021-06-29T13:00:00.000Z,USD,med,1,1,14.9%,13.8%,13.3%
2021-06-29T13:00:00.000Z,USD,low,1,1,15.7%,14.4%,13.9%
2021-06-29T13:00:00.000Z,USD,med,0,0,,,
2021-06-29T13:40:00.000Z,EUR,med,0,0,,,
2021-06-29T14:00:00.000Z,USD,high,1,1,127.3,119.0,117.2
2021-06-29T14:30:00.000Z,USD,low,0,0,,,
2021-06-29T20:30:00.000Z,USD,med,0,0,-8.15M,,-7.2M
2021-06-29T23:15:00.000Z,AUD,med,0,0,,,
2021-06-29T23:15:00.000Z,AUD,med,0,0,,,
2021-06-29T23:50:00.000Z,JPY,med,-1,0,-5.9%,-2.0%,2.9%
2021-06-29T23:50:00.000Z,JPY,low,-1,0,22.0%,27.0%,15.8%
2021-06-30T01:00:00.000Z,CNY,med,-1,0,53.5,55.0,55.2
2021-06-30T01:00:00.000Z,CNY,high,0,0,50.9,50.9,51.0
2021-06-30T01:00:00.000Z,NZD,low,-1,0,-0.6,-0.4,1.8
2021-06-30T01:30:00.000Z,AUD,low,1,1,1.9%,1.5%,0.2%
2021-06-30T01:30:00.000Z,AUD,low,1,0,0.4%,0.2%,0.2%
2021-06-30T05:00:00.000Z,JPY,low,1,0,7.4%,2.5%,3.3%
2021-06-30T05:00:00.000Z,JPY,med,1,0,9.9%,8.5%,7.1%
2021-06-30T05:00:00.000Z,JPY,high,1,0,37.4,33.0,34.1
2021-06-30T06:00:00.000Z,EUR,low,-1,-1,3.7%,4.4%,4.4%
2021-06-30T06:00:00.000Z,GBP,med,1,0,-12.8B,-16.0B,-26.3B
2021-06-30T06:00:00.000Z,GBP,med,1,0,-16.9%,-18.1%,-7.4%
2021-06-30T06:00:00.000Z,GBP,med,1,0,-10.7%,-11.9%,5.9%
2021-06-30T06:00:00.000Z,GBP,med,-1,0,-1.6%,-1.5%,1.3%
2021-06-30T06:00:00.000Z,GBP,med,0,0,-6.1%,-6.1%,-7.3%
2021-06-30T06:45:00.000Z,EUR,low,-1,0,0.2%,0.3%,0.3%
2021-06-30T06:45:00.000Z,EUR,low,-1,0,1.9%,2.0%,1.8%
